 n molecule, bond lenght (mean)                     , standart deviation
          45  0.88105414206224875        4.8291486101900073E-006
          46  0.88105816513933455        9.9852204335899297E-007
          47  0.88105604558603312        1.4978907498438827E-006
          48  0.88105538272144523        2.3951351228436714E-006
          49  0.88105797672432951        8.3354747241829757E-007
          50  0.88105977973389737        3.1616327051612368E-006
          51  0.88105812240227699        9.1359514972766187E-007
          52  0.88105530458584191        3.3768445982210817E-006
          53  0.88105686236969927        7.9305059491828007E-007
          54  0.88105713313483902        4.6757782404631052E-007
          55  0.88105726965008435        3.2224848249379169E-007
          56  0.88105769629841901        3.3522801428598285E-007
          57  0.88105931144547966        2.1296620496680290E-006
          58  0.88105964088678823        3.0923849776915379E-006
          59  0.88105783498345647        6.9671572412160620E-007
          60  0.88105931300488916        2.7454368653280569E-006
          61  0.88105617737173081        1.9824352387892073E-006
          62  0.88105624067091026        1.7187820591351327E-006
          63  0.88105702078692516        1.7649986208883028E-007
          64  0.88105922927721270        2.6611232362328788E-006
          65  0.88105627230336181        1.6359385154179389E-006
          66  0.88105672683668212        5.1362423368735894E-007
          67  0.88105488516723429        3.4660974214532236E-006
          68  0.88105506031554814        3.3283692620497457E-006
          69  0.88105619895121545        1.6960453056230578E-006
          70  0.88105563377720097        2.9924175111735973E-006
          71  0.88105760260780641        2.4483826590875499E-007
          72  0.88105721969295325        8.8044621988159954E-007
          73  0.88105838722027496        1.4027508927847607E-006
          74  0.88105575835282679        1.7906052922997260E-006
          75  0.88105803733854471        1.5394582040230436E-006
          76  0.88105912551860344        1.7741337899783408E-006
          77  0.88105852710503096        1.9136765649005871E-006
          78  0.88105610904166864        1.3591669304721084E-006
          79  0.88105676084681817        1.0641293610877329E-006
          80  0.88105943659440333        2.8530253436191516E-006
          81  0.88105906872851902        2.6529960811288637E-006
          82  0.88105536077991442        2.7001425010347784E-006
          83  0.88105652424134029        8.8959268645544026E-007
          84  0.88105665502155883        1.4003056888218960E-006
          85  0.88105822991630944        1.4577199489711021E-006
          86  0.88105805886820632        1.1043024912477114E-006
          87  0.88105802945592171        1.5243518513325018E-006
          88  0.88105717879257017        2.2234818971635008E-007
          89  0.88105806477727044        8.0566383112012045E-007
          90  0.88105529824045759        3.2422505291794764E-006
          91  0.88105869584359209        1.4647902658014091E-006
          92  0.88105623604908134        1.5282849087022567E-006
          93  0.88105697275457173        7.1146604093067865E-007
          94  0.88105561972163260        2.6649285046024468E-006
          95  0.88105782077256023        4.0445585800290905E-007
          96  0.88105945204910796        2.4411378710736246E-006
          97  0.88105814410862227        8.7611563675172780E-007
          98  0.88105597629760080        2.2997250927603723E-006
          99  0.88105741936363213        1.7771982230960494E-007
         100  0.88105677880973721        5.1538407648560475E-007
         101  0.88105738676697154        8.5565076703410898E-008
         102  0.88105670565705407        4.6818464452334355E-007
         103  0.88105560434735952        2.6088981511602843E-006
         104  0.88105779492909653        4.1681243223465186E-007
         105  0.88105440519606670        4.1225184801357210E-006
         106  0.88105624255192050        1.6173850896821722E-006
         107  0.88105689849028046        5.5361954968575497E-007
         108  0.88105599345692409        2.5071742277353640E-006
         109  0.88105791568217351        7.3902634632986449E-007
         110  0.88105828037508671        1.0545525119683798E-006
         111  0.88105639879774567        1.4604775255479123E-006
         112  0.88105581985346337        2.0417687503959333E-006
         113  0.88105509538596027        3.0246808300240220E-006
         114  0.88105721246947633        3.0830950969323755E-007
         115  0.88105642267922957        1.2533487880402320E-006
         116  0.88105942249216440        2.9701166641074851E-006
         117  0.88106014771037378        3.4496841926574861E-006
         118  0.88105943884539262        2.5058024509753423E-006
         119  0.88105729181329873        2.4016187460056608E-007
         120  0.88105769756099894        3.9722195207668983E-007
         121  0.88105744040454204        2.0240728526525403E-007
         122  0.88105908842866898        2.1540174282641889E-006
         123  0.88105704296954634        5.1373322413824084E-007
         124  0.88106038722410907        4.3168310157452851E-006
         125  0.88105774375766721        8.7985373130465839E-007
         126  0.88105699287980521        6.9342266390076993E-007
         127  0.88105922998894515        2.3889269903188460E-006
         128  0.88105662719257738        1.8944825362436293E-006
         129  0.88105465541304717        3.9986363190756047E-006
         130  0.88105936739478075                            NaN
         131  0.88105789209678342        6.1388733326647451E-007
         132  0.88105856845868491        1.4462734973720943E-006
         133  0.88105640684255082                            NaN
         134  0.88105744999727331        3.7805970085223649E-007
         135  0.88105655457974608        8.3898686981260280E-007
         136  0.88105546490695907        2.9130448403954517E-006
         137  0.88105896040173448        1.8671789248718519E-006
         138  0.88105685029718350        5.0330620653288333E-007
         139  0.88105691888017423        1.2193891050839953E-006
         140  0.88105514151833353        2.7089148740342116E-006
         141  0.88106176596489194        6.0662160791926983E-006
         142  0.88105815233449247        7.0952268989099055E-007
         143  0.88105987290357046        3.3060234694024382E-006
         144  0.88105764125746566        3.3794855939176591E-007
         145  0.88105697503121716        6.2205378579445285E-007
         146  0.88105650902005195        1.3054552866593263E-006
         147  0.88105571483800282        2.5432611392492035E-006
         148  0.88105509326531584        3.2224799499934215E-006
         149  0.88105807050429419        8.5236896054777170E-007
         150  0.88105650789882828        1.4147167557786216E-006
         151  0.88105467458380338        3.4372023991221996E-006
         152  0.88105666224479962        1.7211173922317265E-006
         153  0.88105836598692677        1.2425688728732502E-006
         154  0.88106047719977010        4.2883665109252922E-006
         155  0.88105806570299727        5.6599502440232499E-007
         156  0.88105675279839346        1.5999386664393094E-006
         157  0.88105251767878057        6.6837733662949127E-006
         158  0.88105685516234533        1.0184960746191563E-006
         159  0.88105791236195685        5.7911774068661049E-007
         160  0.88105706387100058        5.3427183780444829E-007
         161  0.88105792672918748        7.3288550361798967E-007
         162  0.88105961943079258        2.6387756432325151E-006
         163  0.88105614823148815        1.6571928099258050E-006
         164  0.88105802020134938        1.0128038825528844E-006
         165  0.88105705268383350        4.3337242449794386E-007
         166  0.88105822067264494        1.2747077959062995E-006
         167  0.88105649909286132        1.3710275235637854E-006
         168  0.88105647583336932        1.1040292186783620E-006
         169  0.88105685751449514        3.8345612455771390E-007
         170  0.88105818357516108        6.5038241223785542E-007
         171  0.88105891121767277        2.1493791911386247E-006
         172  0.88105551394312087        2.0294291526884627E-006
         173  0.88105630555263914        1.1826092038712330E-006
         174  0.88105760675109501        2.3898068581688597E-007
         175  0.88105637874350917        1.5976022447437202E-006
         176  0.88105810121975414        1.0207924973052654E-006
         177  0.88105713957012199        5.9808996421512070E-007
         178  0.88105751609060434        5.2188284420390641E-007
         179  0.88105872605442315        2.1598113797611984E-006
         180  0.88105810112064020        7.9542024754560548E-007
         181  0.88105779221741276        5.7100027531776638E-007
         182  0.88105602408468464        2.1022919614665954E-006
         183  0.88105599656783429        1.9222061378072162E-006
         184  0.88105863397820861        2.0699297776937426E-006
         185  0.88105501451453128        3.4154461023737902E-006
         186  0.88105704456231715        4.0588900490030288E-007
         187  0.88105520300625173        3.4222267616323622E-006
         188  0.88106204646334818        6.4733166589714329E-006
         189  0.88105774830975825        4.2435740818337384E-007
         190  0.88105613907729607        2.0692102164084145E-006
         191  0.88105704992569045        7.9734864069934324E-007
         192  0.88105559045923521        2.1051581600094703E-006
         193  0.88105708095795654        1.9650385847345932E-007
         194  0.88105991816842144        3.3643712744286568E-006
         195  0.88105694082045416        6.7307237228521675E-007
         196  0.88105748880447654        3.3955461118826688E-007
         197  0.88105750578623765        3.7949864713006349E-007
         198  0.88105677720321385        5.5498553899079756E-007
         199  0.88105743204425713        1.9285557326858086E-007
         200  0.88105712627987876        3.9375463897280821E-007
